SmedID,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue,annotations
SMED30020306,1.96E-285,-0.943370906,0.077,0.473,5.63E-281,Epidermis8,SMED30020306,Epidermis,NA
SMED30020306,6.63E-35,-0.592459077,0.192,0.454,1.90E-30,Epidermis17,SMED30020306,Epidermis,NA
SMED30020306,0,1.268530031,0.934,0.406,0,Epidermis2,SMED30020306,Epidermis,NA
SMED30020306,9.24E-132,-0.913287626,0.087,0.461,2.66E-127,Epidermis11,SMED30020306,Epidermis,NA
SMED30020317,0,0.366104828,0.449,0.193,0,Epidermis1,SMED30020317,Epidermis,Heat shock protein HSP 90-alpha
SMED30020371,0,0.89876719,0.724,0.133,0,Epidermis10,SMED30020371,Epidermis,Hemicentin 1
SMED30020396,0,0.530583444,0.535,0.027,0,Epidermis14,SMED30020396,Epidermis,PROG-1
SMED30020397,0,0.407969823,0.402,0.003,0,Epidermis20,SMED30020397,Epidermis,Serine protease inhibitor-1
SMED30020574,0,0.333328971,0.421,0.132,0,Epidermis7,SMED30020574,Epidermis,"Dynein heavy chain 1, axonemal"
SMED30020726,1.21E-33,0.260845726,0.308,0.15,3.46E-29,Epidermis13,SMED30020726,Epidermis,Collagen alpha-1(VII) chain
SMED30020794,0,0.322916918,0.371,0.018,0,Epidermis20,SMED30020794,Epidermis,NA
SMED30020811,1.23E-52,-0.25558179,0.082,0.296,3.55E-48,Epidermis11,SMED30020811,Epidermis,"Viral A-type inclusion protein, putative"
SMED30020811,3.39E-237,0.360504154,0.567,0.271,9.73E-233,Epidermis6,SMED30020811,Epidermis,"Viral A-type inclusion protein, putative"
SMED30020865,0,1.217091278,0.962,0.092,0,Epidermis20,SMED30020865,Epidermis,Aminopeptidase N
SMED30020865,0,0.912291817,0.765,0.058,0,Epidermis8,SMED30020865,Epidermis,Aminopeptidase N
SMED30020925,1.21E-109,0.257797853,0.387,0.107,3.46E-105,Epidermis14,SMED30020925,Epidermis,Pre-mRNA-processing-splicing factor 8
SMED30020925,4.72E-83,0.294964514,0.426,0.108,1.36E-78,Epidermis19,SMED30020925,Epidermis,Pre-mRNA-processing-splicing factor 8
SMED30021019,1.85E-17,-0.274622302,0.003,0.206,5.33E-13,Epidermis20,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021019,1.07E-115,-0.273381622,0.016,0.216,3.08E-111,Epidermis8,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021019,0,0.470405665,0.531,0.184,0,Epidermis7,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021019,8.20E-157,-0.274766155,0.019,0.221,2.36E-152,Epidermis4,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021019,0,0.428403121,0.569,0.167,0,Epidermis1,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021019,1.21E-31,-0.259714221,0.019,0.208,3.48E-27,Epidermis14,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021019,3.18E-64,-0.250360476,0.028,0.212,9.13E-60,Epidermis9,SMED30021019,Epidermis,Leucyl aminopeptidase
SMED30021105,1.54E-140,0.305559227,0.501,0.285,4.41E-136,Epidermis7,SMED30021105,Epidermis,Tubulin alpha-2/alpha-4 chain
SMED30021110,0,0.315708954,0.386,0.093,0,Epidermis7,SMED30021110,Epidermis,"Dynein beta chain, flagellar outer arm"
SMED30021257,0,0.326436148,0.351,0.009,0,Epidermis20,SMED30021257,Epidermis,Synaptic vesicle 2-related protein
SMED30021405,0,0.505032923,0.446,0.059,0,Epidermis16,SMED30021405,Epidermis,Fibrillin-1
SMED30021490,1.20E-183,0.281309545,0.335,0.056,3.45E-179,Epidermis15,SMED30021490,Epidermis,E3 ubiquitin protein ligase-1
SMED30021589,2.23E-50,-0.357724904,0.022,0.295,6.42E-46,Epidermis14,SMED30021589,Epidermis,Agrin
SMED30021589,4.78E-165,-0.302068141,0.065,0.309,1.38E-160,Epidermis5,SMED30021589,Epidermis,Agrin
SMED30021589,3.93E-26,-0.371647274,0.007,0.293,1.13E-21,Epidermis20,SMED30021589,Epidermis,Agrin
SMED30021589,4.18E-239,-0.367781694,0.03,0.313,1.20E-234,Epidermis4,SMED30021589,Epidermis,Agrin
SMED30021589,6.32E-76,-0.327905463,0.041,0.298,1.82E-71,Epidermis11,SMED30021589,Epidermis,Agrin
SMED30021589,4.43E-171,-0.361903002,0.031,0.307,1.27E-166,Epidermis8,SMED30021589,Epidermis,Agrin
SMED30021589,0,0.496529424,0.678,0.25,0,Epidermis1,SMED30021589,Epidermis,Agrin
SMED30021590,3.76E-106,0.418792038,0.756,0.366,1.08E-101,Epidermis14,SMED30021590,Epidermis,Spectrin beta chain
SMED30021590,5.57E-186,0.251448625,0.612,0.352,1.60E-181,Epidermis4,SMED30021590,Epidermis,Spectrin beta chain
SMED30021590,1.18E-46,0.37393282,0.763,0.37,3.39E-42,Epidermis20,SMED30021590,Epidermis,Spectrin beta chain
SMED30021590,6.33E-14,0.509019838,0.718,0.372,1.82E-09,Epidermis21,SMED30021590,Epidermis,Spectrin beta chain
SMED30021613,2.01E-105,-0.268279132,0.053,0.255,5.78E-101,Epidermis8,SMED30021613,Epidermis,Nesprin-1
SMED30021613,3.96E-86,0.439684454,0.616,0.239,1.14E-81,Epidermis18,SMED30021613,Epidermis,Nesprin-1
SMED30021613,4.96E-154,-0.281172158,0.048,0.26,1.43E-149,Epidermis4,SMED30021613,Epidermis,Nesprin-1
SMED30021613,0,0.446743504,0.608,0.219,0,Epidermis7,SMED30021613,Epidermis,Nesprin-1
SMED30021613,8.64E-35,-0.280145611,0.036,0.246,2.48E-30,Epidermis14,SMED30021613,Epidermis,Nesprin-1
SMED30021793,2.56E-129,-0.440908508,0.03,0.125,7.35E-125,Epidermis0,SMED30021793,Epidermis,Pmp-10
SMED30021793,1.36E-33,-0.383498967,0.045,0.112,3.90E-29,Epidermis4,SMED30021793,Epidermis,Pmp-10
SMED30021793,1.52E-09,-0.374586156,0.034,0.108,4.38E-05,Epidermis15,SMED30021793,Epidermis,Pmp-10
SMED30021793,9.64E-06,-0.36562525,0.038,0.108,0.277019631,Epidermis19,SMED30021793,Epidermis,Pmp-10
SMED30021793,2.49E-08,-0.328308626,0.048,0.108,0.000716054,Epidermis12,SMED30021793,Epidermis,Pmp-10
SMED30021793,7.41E-67,-0.415288989,0.019,0.115,2.13E-62,Epidermis2,SMED30021793,Epidermis,Pmp-10
SMED30021793,1.57E-08,-0.368511261,0.041,0.108,0.000452431,Epidermis14,SMED30021793,Epidermis,Pmp-10
SMED30021793,5.92E-26,-0.390746167,0.024,0.11,1.70E-21,Epidermis9,SMED30021793,Epidermis,Pmp-10
SMED30021793,0,1.968581062,1,0.1,0,Epidermis20,SMED30021793,Epidermis,Pmp-10
SMED30021793,2.37E-10,-0.363317995,0.033,0.108,6.80E-06,Epidermis13,SMED30021793,Epidermis,Pmp-10
SMED30021793,4.02E-91,-0.43197508,0.01,0.117,1.16E-86,Epidermis1,SMED30021793,Epidermis,Pmp-10
SMED30021793,0,1.785132542,0.936,0.057,0,Epidermis8,SMED30021793,Epidermis,Pmp-10
SMED30021793,2.16E-44,-0.403261878,0.023,0.113,6.20E-40,Epidermis7,SMED30021793,Epidermis,Pmp-10
SMED30021793,3.31E-34,-0.369551863,0.042,0.112,9.51E-30,Epidermis5,SMED30021793,Epidermis,Pmp-10
SMED30021793,1.57E-61,-0.413111736,0.02,0.115,4.50E-57,Epidermis3,SMED30021793,Epidermis,Pmp-10
SMED30021826,2.96E-57,0.287245983,0.749,0.651,8.52E-53,Epidermis3,SMED30021826,Epidermis,NA
SMED30021826,2.63E-107,-0.427367295,0.469,0.674,7.57E-103,Epidermis5,SMED30021826,Epidermis,NA
SMED30021826,1.81E-54,0.260592094,0.784,0.65,5.22E-50,Epidermis6,SMED30021826,Epidermis,NA
SMED30021826,7.09E-48,0.326718121,0.766,0.651,2.04E-43,Epidermis7,SMED30021826,Epidermis,NA
SMED30021826,1.87E-32,0.377712474,0.844,0.656,5.37E-28,Epidermis16,SMED30021826,Epidermis,NA
SMED30021826,5.08E-106,-0.657185733,0.332,0.668,1.46E-101,Epidermis11,SMED30021826,Epidermis,NA
SMED30021826,3.66E-13,-0.274247385,0.507,0.661,1.05E-08,Epidermis13,SMED30021826,Epidermis,NA
SMED30021826,4.63E-43,0.358840926,0.885,0.655,1.33E-38,Epidermis14,SMED30021826,Epidermis,NA
SMED30021826,3.64E-178,-0.538437568,0.501,0.675,1.05E-173,Epidermis1,SMED30021826,Epidermis,NA
SMED30021826,9.38E-17,0.293771741,0.798,0.657,2.70E-12,Epidermis18,SMED30021826,Epidermis,NA
SMED30021826,4.54E-59,-0.265301355,0.547,0.669,1.31E-54,Epidermis2,SMED30021826,Epidermis,NA
SMED30021826,0.001438185,0.331136691,0.803,0.658,1,Epidermis21,SMED30021826,Epidermis,NA
SMED30021874,0,0.375301365,0.419,0.064,0,Epidermis1,SMED30021874,Epidermis,Caveolin
SMED30022087,3.71E-174,0.285503267,0.366,0.068,1.07E-169,Epidermis15,SMED30022087,Epidermis,TNFR CD27 30 40 95 cysteine rich region
SMED30022193,3.78E-300,0.278216431,0.309,0.025,1.09E-295,Epidermis18,SMED30022193,Epidermis,Nesprin-1
SMED30022414,7.43E-195,-0.387214245,0.169,0.464,2.13E-190,Epidermis5,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,8.63E-63,-0.491195303,0.126,0.448,2.48E-58,Epidermis14,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,1.07E-26,-0.463550968,0.144,0.445,3.08E-22,Epidermis20,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,1.05E-212,-0.484990242,0.132,0.461,3.02E-208,Epidermis8,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,0,0.494042915,0.756,0.415,0,Epidermis3,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,1.56E-26,-0.259985281,0.219,0.446,4.49E-22,Epidermis13,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,1.48E-33,-0.377024312,0.205,0.446,4.24E-29,Epidermis17,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,1.96E-294,-0.495802751,0.137,0.468,5.63E-290,Epidermis4,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,6.82E-122,0.256588235,0.617,0.426,1.96E-117,Epidermis2,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,1.12E-154,0.304510931,0.693,0.426,3.22E-150,Epidermis7,SMED30022414,Epidermis,Ankyrin-1
SMED30022414,3.92E-97,-0.434927223,0.127,0.452,1.13E-92,Epidermis11,SMED30022414,Epidermis,Ankyrin-1
SMED30022628,5.50E-193,0.284800318,0.333,0.029,1.58E-188,Epidermis20,SMED30022628,Epidermis,Cell number regulator 7
SMED30022678,0,0.334950101,0.363,0.019,0,Epidermis18,SMED30022678,Epidermis,Semaphorin-like protein
SMED30022681,0,0.311794952,0.434,0.173,0,Epidermis1,SMED30022681,Epidermis,"Dynein heavy chain 7, axonemal"
SMED30022681,0,0.50565048,0.605,0.172,0,Epidermis7,SMED30022681,Epidermis,"Dynein heavy chain 7, axonemal"
SMED30022812,1.42E-227,0.276851484,0.312,0.041,4.08E-223,Epidermis15,SMED30022812,Epidermis,Tyrosine-protein phosphatase Lar
SMED30022870,3.34E-235,0.297170976,0.261,0.026,9.59E-231,Epidermis17,SMED30022870,Epidermis,NA
SMED30022992,2.21E-06,0.331172903,0.563,0.338,0.063376974,Epidermis21,SMED30022992,Epidermis,Myosin-11
SMED30022992,6.11E-69,0.479671987,0.777,0.335,1.76E-64,Epidermis20,SMED30022992,Epidermis,Myosin-11
SMED30022992,0,0.433564081,0.705,0.316,0,Epidermis8,SMED30022992,Epidermis,Myosin-11
SMED30022992,1.18E-92,0.37810691,0.699,0.332,3.38E-88,Epidermis14,SMED30022992,Epidermis,Myosin-11
SMED30023062,3.30E-191,0.269636883,0.339,0.037,9.47E-187,Epidermis19,SMED30023062,Epidermis,bruno-like
SMED30023110,0,0.622359114,0.63,0.074,0,Epidermis10,SMED30023110,Epidermis,Filamin-A
SMED30023331,7.41E-135,-0.286250786,0.303,0.493,2.13E-130,Epidermis1,SMED30023331,Epidermis,Transposon Ty3-G Gag-Pol polyprotein
SMED30023331,7.32E-34,0.280343858,0.703,0.471,2.10E-29,Epidermis16,SMED30023331,Epidermis,Transposon Ty3-G Gag-Pol polyprotein
SMED30023398,0,0.480937418,0.461,0.012,0,Epidermis8,SMED30023398,Epidermis,NA
SMED30023398,0,0.678303453,0.701,0.033,0,Epidermis20,SMED30023398,Epidermis,NA
SMED30023860,0,0.617376286,0.622,0.09,0,Epidermis10,SMED30023860,Epidermis,Paramyosin
SMED30023882,1.44E-61,0.434164946,0.586,0.272,4.14E-57,Epidermis18,SMED30023882,Epidermis,Rootletin
SMED30023882,0,0.479618891,0.643,0.252,0,Epidermis7,SMED30023882,Epidermis,Rootletin
SMED30023882,6.43E-52,0.412724057,0.532,0.272,1.85E-47,Epidermis17,SMED30023882,Epidermis,Rootletin
SMED30023882,3.53E-115,-0.258391308,0.105,0.291,1.02E-110,Epidermis4,SMED30023882,Epidermis,Rootletin
SMED30024211,2.00E-118,0.291292123,0.403,0.235,5.76E-114,Epidermis5,SMED30024211,Epidermis,Muscle M-line assembly protein unc-89
SMED30024211,9.02E-43,0.333648247,0.443,0.244,2.59E-38,Epidermis13,SMED30024211,Epidermis,Muscle M-line assembly protein unc-89
SMED30024211,0,1.074412014,0.91,0.227,0,Epidermis10,SMED30024211,Epidermis,Muscle M-line assembly protein unc-89
SMED30024368,2.18E-68,0.324595496,0.495,0.16,6.25E-64,Epidermis19,SMED30024368,Epidermis,chromodomain helicase DNA-binding protein 4
SMED30024629,2.36E-273,0.66006029,0.451,0.01,6.79E-269,Epidermis21,SMED30024629,Epidermis,"Inositol 1,4,5-trisphosphate receptor type 1"
SMED30024729,1.39E-114,0.250591593,0.44,0.241,4.01E-110,Epidermis7,SMED30024729,Epidermis,NA
SMED30024865,0,0.460078264,0.448,0.035,0,Epidermis6,SMED30024865,Epidermis,Intermediate filament b-like protein
SMED30024881,7.40E-48,0.27316006,0.454,0.148,2.13E-43,Epidermis20,SMED30024881,Epidermis,"Actin, cytoplasmic 2"
SMED30024979,7.53E-185,-1.019892357,0.2,0.636,2.16E-180,Epidermis11,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,0,-1.221177086,0.132,0.666,0,Epidermis4,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,5.44E-262,0.450596185,0.867,0.603,1.56E-257,Epidermis3,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,2.63E-281,-0.801819328,0.335,0.647,7.56E-277,Epidermis5,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,5.42E-28,-0.269431023,0.473,0.628,1.56E-23,Epidermis10,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,7.55E-28,-0.435311528,0.452,0.627,2.17E-23,Epidermis12,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,2.93E-10,-0.887665487,0.282,0.624,8.43E-06,Epidermis21,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,5.11E-303,0.530346288,0.917,0.605,1.47E-298,Epidermis7,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,2.18E-77,-0.637547597,0.477,0.629,6.26E-73,Epidermis9,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,3.55E-56,-0.662270242,0.279,0.629,1.02E-51,Epidermis17,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,1.89E-145,-1.238638588,0.104,0.632,5.44E-141,Epidermis14,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,0,-1.008650241,0.281,0.645,0,Epidermis8,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,2.55E-42,-0.984283941,0.289,0.626,7.33E-38,Epidermis20,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,0,1.014824145,0.956,0.602,0,Epidermis6,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30024979,0,0.481725436,0.913,0.593,0,Epidermis1,SMED30024979,Epidermis,"Intracellular protein transport protein USO1, putative"
SMED30025067,1.33E-69,0.49783585,0.622,0.216,3.81E-65,Epidermis20,SMED30025067,Epidermis,78 kDa glucose-regulated protein
SMED30025067,5.03E-06,0.280322711,0.437,0.219,0.144621094,Epidermis21,SMED30025067,Epidermis,78 kDa glucose-regulated protein
SMED30025076,0,0.358753965,0.477,0.131,0,Epidermis1,SMED30025076,Epidermis,Semaphorin 5B
SMED30025325,1.48E-09,0.305620878,0.493,0.212,4.26E-05,Epidermis21,SMED30025325,Epidermis,Neurogenic locus Notch protein
SMED30025388,0,0.947650144,0.786,0.198,0,Epidermis10,SMED30025388,Epidermis,Myosin heavy chain
SMED30025388,3.71E-118,0.276293416,0.367,0.204,1.07E-113,Epidermis5,SMED30025388,Epidermis,Myosin heavy chain
SMED30025522,2.60E-239,-0.273157518,0.074,0.247,7.46E-235,Epidermis0,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,1.51E-77,-0.258786403,0.067,0.224,4.33E-73,Epidermis7,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,0,0.700855742,0.742,0.17,0,Epidermis4,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,4.20E-71,0.347556561,0.523,0.21,1.21E-66,Epidermis17,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,7.33E-148,-0.283755034,0.052,0.232,2.11E-143,Epidermis1,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,2.89E-115,0.511349982,0.699,0.21,8.30E-111,Epidermis19,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,0,0.832676212,0.846,0.204,0,Epidermis14,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,1.34E-77,0.405031154,0.677,0.211,3.86E-73,Epidermis20,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,0,0.411336805,0.598,0.191,0,Epidermis8,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025522,4.10E-111,-0.265476572,0.059,0.228,1.18E-106,Epidermis3,SMED30025522,Epidermis,"60 kDa heat shock protein, mitochondrial"
SMED30025553,0,0.607219797,0.61,0.09,0,Epidermis10,SMED30025553,Epidermis,Neurogenic locus notch protein
SMED30025553,5.54E-245,0.317196588,0.369,0.096,1.59E-240,Epidermis9,SMED30025553,Epidermis,Neurogenic locus notch protein
SMED30025563,4.08E-14,0.255295728,0.239,0.048,1.17E-09,Epidermis21,SMED30025563,Epidermis,NA
SMED30025603,0,0.880766638,0.65,0.022,0,Epidermis8,SMED30025603,Epidermis,NA
SMED30025603,0,1.044848248,0.835,0.053,0,Epidermis20,SMED30025603,Epidermis,NA
SMED30025741,0,0.557865318,0.577,0.045,0,Epidermis4,SMED30025741,Epidermis,NA
SMED30025741,3.11E-155,0.354809194,0.405,0.082,8.94E-151,Epidermis17,SMED30025741,Epidermis,NA
SMED30025741,0,1.05896215,0.885,0.074,0,Epidermis14,SMED30025741,Epidermis,NA
SMED30025753,1.74E-147,-0.651866895,0.204,0.606,4.99E-143,Epidermis11,SMED30025753,Epidermis,NA
SMED30025753,0,-0.596334707,0.248,0.623,0,Epidermis5,SMED30025753,Epidermis,NA
SMED30025753,4.07E-41,-0.379116796,0.345,0.6,1.17E-36,Epidermis12,SMED30025753,Epidermis,NA
SMED30025753,2.12E-07,-0.276212499,0.6,0.595,0.006087931,Epidermis14,SMED30025753,Epidermis,NA
SMED30025753,1.12E-131,-0.439217921,0.47,0.606,3.22E-127,Epidermis4,SMED30025753,Epidermis,NA
SMED30025753,0,0.867358931,0.941,0.558,0,Epidermis1,SMED30025753,Epidermis,NA
SMED30025753,1.78E-53,-0.487571615,0.279,0.6,5.13E-49,Epidermis13,SMED30025753,Epidermis,NA
SMED30025821,3.49E-150,0.280173585,0.374,0.079,1.00E-145,Epidermis15,SMED30025821,Epidermis,Multiple PDZ domain protein
SMED30025839,0,0.313413355,0.298,0.04,0,Epidermis7,SMED30025839,Epidermis,Leukotriene A-4 hydrolase
SMED30026109,0,0.39204042,0.493,0.15,0,Epidermis7,SMED30026109,Epidermis,Hydrocephalus-inducing-like protein
SMED30026124,0,0.291813668,0.366,0.096,0,Epidermis7,SMED30026124,Epidermis,"Dynein heavy chain 3, axonemal"
SMED30026337,5.49E-10,0.293575745,0.62,0.292,1.58E-05,Epidermis21,SMED30026337,Epidermis,Ankyrin-2
SMED30026350,0,0.329754655,0.365,0.04,0,Epidermis8,SMED30026350,Epidermis,slc26a-8
SMED30026350,1.21E-285,0.481056029,0.55,0.055,3.49E-281,Epidermis20,SMED30026350,Epidermis,slc26a-8
SMED30026364,0,0.304855622,0.345,0.043,0,Epidermis4,SMED30026364,Epidermis,SMED-P53
SMED30026364,0,0.412859958,0.494,0.06,0,Epidermis14,SMED30026364,Epidermis,SMED-P53
SMED30026394,0,0.357492288,0.316,0.007,0,Epidermis8,SMED30026394,Epidermis,NA
SMED30026459,0,0.715878991,0.61,0.06,0,Epidermis6,SMED30026459,Epidermis,NA
SMED30026531,1.23E-292,0.347004794,0.629,0.315,3.53E-288,Epidermis4,SMED30026531,Epidermis,cytochrome c oxidase subunit II
SMED30026531,2.44E-36,0.441970386,0.66,0.337,7.00E-32,Epidermis20,SMED30026531,Epidermis,cytochrome c oxidase subunit II
SMED30026531,5.85E-74,0.354697061,0.665,0.334,1.68E-69,Epidermis14,SMED30026531,Epidermis,cytochrome c oxidase subunit II
SMED30026531,4.04E-164,0.283968651,0.601,0.323,1.16E-159,Epidermis8,SMED30026531,Epidermis,cytochrome c oxidase subunit II
SMED30026531,3.19E-153,-0.292371371,0.154,0.359,9.16E-149,Epidermis1,SMED30026531,Epidermis,cytochrome c oxidase subunit II
SMED30026586,5.42E-109,0.259598932,0.342,0.085,1.56E-104,Epidermis15,SMED30026586,Epidermis,Protocadherin Fat
SMED30026612,0,1.073583648,0.786,0.087,0,Epidermis6,SMED30026612,Epidermis,Intermediate filament b-like protein
SMED30026663,0,0.471361268,0.517,0.053,0,Epidermis10,SMED30026663,Epidermis,Tropomyosin-2
SMED30026708,0,0.353128128,0.37,0.091,0,Epidermis3,SMED30026708,Epidermis,NA
SMED30026808,6.54E-303,0.343223874,0.48,0.179,1.88E-298,Epidermis6,SMED30026808,Epidermis,Calcium-binding protein
SMED30026887,0,0.330078371,0.37,0.033,0,Epidermis10,SMED30026887,Epidermis,Myosin light chain protein
SMED30027156,0,0.284757311,0.277,0.006,0,Epidermis8,SMED30027156,Epidermis,NA
SMED30027207,8.47E-272,0.254071037,0.299,0.017,2.43E-267,Epidermis20,SMED30027207,Epidermis,Ornithine decarboxylase 1
SMED30027315,0,-0.547872292,0.097,0.458,0,Epidermis4,SMED30027315,Epidermis,NA
SMED30027315,3.09E-172,-0.38426607,0.177,0.45,8.87E-168,Epidermis5,SMED30027315,Epidermis,NA
SMED30027315,5.93E-211,-0.506237634,0.122,0.448,1.70E-206,Epidermis8,SMED30027315,Epidermis,NA
SMED30027315,1.12E-102,-0.478188864,0.11,0.439,3.21E-98,Epidermis11,SMED30027315,Epidermis,NA
SMED30027315,3.74E-32,-0.530995519,0.093,0.432,1.07E-27,Epidermis20,SMED30027315,Epidermis,NA
SMED30027315,1.01E-23,-0.276860401,0.226,0.433,2.91E-19,Epidermis13,SMED30027315,Epidermis,NA
SMED30027315,0,0.627297942,0.816,0.389,0,Epidermis1,SMED30027315,Epidermis,NA
SMED30027315,4.37E-67,-0.529300298,0.098,0.435,1.26E-62,Epidermis14,SMED30027315,Epidermis,NA
SMED30027315,8.26E-28,-0.358266956,0.216,0.433,2.37E-23,Epidermis17,SMED30027315,Epidermis,NA
SMED30027378,0,0.649008713,0.825,0.22,0,Epidermis14,SMED30027378,Epidermis,60S ribosomal protein L3
SMED30027378,1.22E-110,0.460582285,0.719,0.225,3.52E-106,Epidermis19,SMED30027378,Epidermis,60S ribosomal protein L3
SMED30027378,2.17E-57,0.318794139,0.646,0.227,6.24E-53,Epidermis20,SMED30027378,Epidermis,60S ribosomal protein L3
SMED30027378,6.08E-84,0.358122867,0.574,0.225,1.75E-79,Epidermis17,SMED30027378,Epidermis,60S ribosomal protein L3
